,id,municipio,data,precipitacao,temperatura_maxima,temperatura_minima,temperatura_media,umidade_relativa_media,quantidade_notificacoes
24488,24488,SENHOR DO BONFIM,27/06/2008,6.9,24.5,17.8,20.02,91.5,2
24489,24489,SENHOR DO BONFIM,30/06/2008,0.6,25.8,16.8,20.24,74.0,3
24490,24490,SENHOR DO BONFIM,01/07/2008,0.4,23.2,18.3,20.64,88.25,1
24491,24491,SENHOR DO BONFIM,04/07/2008,0.0,25.0,17.9,21.2,74.75,1
24492,24492,SENHOR DO BONFIM,07/07/2008,9.0,21.4,17.0,18.86,85.0,2
24493,24493,SENHOR DO BONFIM,08/07/2008,0.0,24.6,16.7,19.54,74.75,1
24494,24494,SENHOR DO BONFIM,12/07/2008,2.5,25.6,17.8,20.3,73.25,1
24495,24495,SENHOR DO BONFIM,16/07/2008,0.0,25.0,16.5,20.26,69.25,1
24496,24496,SENHOR DO BONFIM,22/07/2008,7.9,24.3,17.8,20.08,89.75,1
24497,24497,SENHOR DO BONFIM,30/07/2008,1.4,25.8,16.8,20.18,70.25,1
24498,24498,SENHOR DO BONFIM,04/08/2008,0.1,30.6,19.8,23.78,68.5,1
24499,24499,SENHOR DO BONFIM,26/08/2008,3.4,28.0,16.8,21.48,59.5,1
24500,24500,SENHOR DO BONFIM,28/08/2008,0.0,30.0,17.2,22.78,58.25,1
24501,24501,SENHOR DO BONFIM,29/08/2008,0.2,29.7,17.8,22.94,59.75,1
24502,24502,SENHOR DO BONFIM,04/09/2008,0.5,29.6,18.0,22.74,66.0,1
24503,24503,SENHOR DO BONFIM,11/09/2008,1.5,27.2,18.7,21.94,68.75,1
24504,24504,SENHOR DO BONFIM,15/09/2008,0.0,30.8,17.2,23.9,51.25,2
24505,24505,SENHOR DO BONFIM,29/09/2008,0.0,33.2,19.3,25.58,55.25,1
24506,24506,SENHOR DO BONFIM,03/10/2008,0.0,32.0,20.1,25.46,98.0,1
24507,24507,SENHOR DO BONFIM,10/10/2008,0.0,29.6,19.0,23.64,58.0,1
24508,24508,SENHOR DO BONFIM,14/10/2008,2.7,31.0,19.4,23.52,74.5,1
24509,24509,SENHOR DO BONFIM,17/10/2008,0.0,34.0,18.8,26.1,46.0,2
24510,24510,SENHOR DO BONFIM,20/10/2008,0.0,33.6,20.2,25.94,53.75,1
24511,24511,SENHOR DO BONFIM,21/10/2008,0.1,32.0,20.1,25.36,54.5,1
24512,24512,SENHOR DO BONFIM,28/10/2008,0.0,34.9,20.6,27.36,43.75,1
24513,24513,SENHOR DO BONFIM,29/10/2008,0.0,33.7,21.0,27.06,41.75,1
24514,24514,SENHOR DO BONFIM,03/11/2008,0.0,34.0,20.5,27.14,47.5,1
24515,24515,SENHOR DO BONFIM,07/11/2008,0.0,36.5,20.1,27.74,38.5,12
24516,24516,SENHOR DO BONFIM,13/11/2008,0.0,32.2,20.1,27.24,42.5,1
24517,24517,SENHOR DO BONFIM,28/11/2008,0.0,33.2,19.8,26.62,42.0,1
24518,24518,SENHOR DO BONFIM,19/12/2008,0.0,31.4,19.8,24.68,52.0,2
24519,24519,SENHOR DO BONFIM,05/01/2009,32.9,28.8,20.4,23.22,91.5,1
24520,24520,SENHOR DO BONFIM,12/01/2009,0.0,29.4,22.0,24.04,83.0,2
24521,24521,SENHOR DO BONFIM,23/01/2009,0.0,32.8,21.3,26.04,64.75,3
24522,24522,SENHOR DO BONFIM,27/01/2009,0.0,32.8,21.4,26.86,46.5,1
24523,24523,SENHOR DO BONFIM,30/01/2009,0.0,33.1,21.7,27.38,48.0,1
24524,24524,SENHOR DO BONFIM,09/02/2009,0.0,33.0,22.0,27.38,53.25,3
24525,24525,SENHOR DO BONFIM,10/02/2009,0.0,34.3,20.5,28.02,44.5,1
24526,24526,SENHOR DO BONFIM,12/02/2009,0.0,33.8,21.0,27.26,44.75,3
24527,24527,SENHOR DO BONFIM,15/02/2009,16.2,32.4,22.0,26.74,53.5,1
24528,24528,SENHOR DO BONFIM,17/02/2009,0.0,29.0,21.6,23.96,79.25,2
24529,24529,SENHOR DO BONFIM,18/02/2009,11.0,26.8,19.8,23.6,73.0,1
24530,24530,SENHOR DO BONFIM,19/02/2009,1.3,28.5,20.2,24.0,69.0,1
24531,24531,SENHOR DO BONFIM,26/02/2009,5.4,29.4,21.0,24.3,70.25,2
24532,24532,SENHOR DO BONFIM,27/02/2009,0.4,29.7,19.8,24.16,72.0,1
24533,24533,SENHOR DO BONFIM,02/03/2009,0.0,31.8,19.4,25.84,72.75,2
24534,24534,SENHOR DO BONFIM,03/03/2009,0.0,32.0,20.9,26.3,72.75,1
24535,24535,SENHOR DO BONFIM,04/03/2009,0.0,33.8,21.5,27.08,72.75,3
24536,24536,SENHOR DO BONFIM,05/03/2009,0.0,33.9,22.5,27.66,72.75,2
