,id,municipio,data,precipitacao,temperatura_maxima,temperatura_minima,temperatura_media,umidade_relativa_media,quantidade_notificacoes
5482,5482,CIPO,01/05/2011,0.4,31.4,21.4,26.04,71.0,1
5483,5483,CIPO,02/05/2011,0.4,31.8,22.6,26.7,72.75,2
5484,5484,CIPO,06/05/2011,1.8,31.6,21.6,25.96,71.5,1
5485,5485,CIPO,09/05/2011,0.0,31.6,18.7,24.52,72.5,6
5486,5486,CIPO,10/05/2011,0.0,30.6,20.9,25.74,75.25,5
5487,5487,CIPO,11/05/2011,0.4,30.6,21.2,25.56,70.0,1
5488,5488,CIPO,14/05/2011,0.0,31.8,17.9,24.68,67.0,1
5489,5489,CIPO,15/05/2011,0.0,31.4,19.1,25.02,68.0,2
5490,5490,CIPO,17/05/2011,0.0,32.4,21.2,26.08,69.0,3
5491,5491,CIPO,28/05/2011,0.0,31.0,19.3,24.58,70.25,4
5492,5492,CIPO,31/05/2011,0.0,28.3,21.4,24.64,75.5,1
5493,5493,CIPO,23/06/2011,0.3,29.3,19.6,24.1,72.75,1
5494,5494,CIPO,26/06/2011,0.0,30.6,15.1,22.9,72.0,1
5495,5495,CIPO,28/06/2011,0.0,31.4,19.9,24.18,69.0,1
5496,5496,CIPO,05/07/2011,0.0,30.2,15.6,22.38,70.0,1
5497,5497,CIPO,10/07/2011,7.9,27.3,18.9,22.28,74.0,1
5498,5498,CIPO,27/07/2011,0.0,29.5,16.7,22.48,65.25,1
5499,5499,CIPO,06/03/2012,0.0,34.4,21.8,27.18,54.25,1
5500,5500,CIPO,07/03/2012,0.0,34.6,18.7,26.08,65.5,4
5501,5501,CIPO,08/03/2012,0.1,31.5,22.4,26.76,68.5,1
5502,5502,CIPO,11/03/2012,0.3,34.6,19.3,26.34,58.25,2
5503,5503,CIPO,12/03/2012,0.0,33.2,22.4,26.92,66.75,2
5504,5504,CIPO,14/03/2012,0.0,34.0,19.7,26.4,53.75,1
5505,5505,CIPO,20/03/2012,0.1,34.9,20.6,26.62,57.0,1
5506,5506,CIPO,31/03/2012,4.6,32.0,20.5,25.66,69.5,1
5507,5507,CIPO,08/04/2012,0.0,34.8,20.7,27.0,53.5,1
5508,5508,CIPO,10/04/2012,0.1,34.4,21.6,26.8,52.0,1
5509,5509,CIPO,11/04/2012,0.5,32.6,20.1,26.14,53.25,1
5510,5510,CIPO,16/04/2012,0.0,34.9,22.8,27.42,61.0,1
5511,5511,CIPO,17/04/2012,0.0,34.7,20.7,26.92,56.25,1
5512,5512,CIPO,29/04/2012,0.0,35.4,18.5,26.34,59.5,1
5513,5513,CIPO,09/05/2012,0.0,33.6,16.7,25.18,61.5,1
5514,5514,CIPO,15/05/2012,0.0,33.2,19.7,25.9,68.5,1
5515,5515,CIPO,16/05/2012,0.0,34.5,20.9,26.74,59.75,3
5516,5516,CIPO,17/05/2012,0.0,31.2,20.3,25.94,62.5,1
5517,5517,CIPO,19/05/2012,0.5,28.8,21.2,24.48,72.5,1
5518,5518,CIPO,20/05/2012,1.8,31.7,22.0,25.26,69.5,2
5519,5519,CIPO,22/05/2012,0.9,28.1,21.4,24.16,83.5,1
5520,5520,CIPO,23/05/2012,1.6,30.0,20.9,24.7,74.0,1
5521,5521,CIPO,30/05/2012,0.2,31.8,20.5,25.26,65.25,1
5522,5522,CIPO,03/06/2012,0.0,31.5,19.0,24.84,65.25,2
5523,5523,CIPO,04/06/2012,0.0,30.0,20.1,24.82,74.5,1
5524,5524,CIPO,05/06/2012,0.0,32.4,21.4,25.64,63.0,1
5525,5525,CIPO,10/06/2012,0.0,30.6,17.7,24.22,70.0,1
5526,5526,CIPO,11/06/2012,0.6,27.6,20.7,23.36,80.5,1
5527,5527,CIPO,12/06/2012,1.2,28.8,19.9,23.54,82.75,3
5528,5528,CIPO,13/06/2012,0.0,31.0,19.4,24.2,65.75,1
5529,5529,CIPO,17/06/2012,0.0,30.6,18.1,24.24,68.25,1
5530,5530,CIPO,19/06/2012,0.0,32.2,18.9,24.98,65.25,1
5531,5531,CIPO,09/07/2012,0.0,28.0,19.3,23.54,76.5,2
5532,5532,CIPO,16/07/2012,2.0,28.4,17.1,22.46,91.25,1
5533,5533,CIPO,17/07/2012,14.1,24.3,18.9,21.64,93.75,1
5534,5534,CIPO,25/07/2012,0.0,27.6,20.3,23.4,70.25,1
5535,5535,CIPO,30/07/2012,2.9,27.7,18.3,22.44,81.25,1
5536,5536,CIPO,01/08/2012,0.7,29.6,19.4,23.66,69.0,1
