,data,precipitacao,temperatura_maxima,temperatura_minima,temperatura_media,umidade_relativa_media,quantidade_notificacoes,final_label
124,20/03/2009,0.0,34.2,23.1,27.58,65.0,2,Ciclo
125,21/03/2009,47.6,32.4,21.8,25.7,65.0,1,Ciclo
126,22/03/2009,0.2,32.5,25.9,27.54,65.0,1,Não ciclo
127,31/03/2009,0.0,32.4,22.1,25.2,65.0,5,Não ciclo
128,13/04/2009,24.0,28.4,21.3,23.92,65.0,1,Não ciclo
129,14/04/2009,0.3,31.0,21.1,25.04,65.0,3,Não ciclo
130,15/04/2009,0.0,30.4,22.4,24.94,65.0,1,Não ciclo
131,16/04/2009,0.0,30.8,20.1,24.04,65.0,2,Não ciclo
132,20/04/2009,2.2,28.1,21.3,24.14,65.0,1,Não ciclo
133,04/05/2009,0.0,27.7,20.9,24.04,65.0,1,Não ciclo
134,18/05/2009,21.3,24.4,20.9,22.0,65.0,1,Não ciclo
135,20/05/2009,0.0,26.7,17.5,21.74,65.0,1,Não ciclo
136,15/02/2011,0.1,31.7,18.0,25.68,64.75,1,Não ciclo
137,16/02/2011,0.1,32.0,20.1,25.6,70.75,1,Não ciclo
138,28/02/2011,0.1,32.6,17.1,25.32,65.0,4,Não ciclo
139,03/03/2011,0.0,33.6,19.9,26.28,63.75,1,Não ciclo
140,09/03/2011,0.0,35.2,21.3,27.14,61.0,3,Não ciclo
141,10/03/2011,0.0,34.7,22.5,26.6,68.5,8,Ciclo
142,11/03/2011,60.3,32.9,19.4,24.56,80.5,7,Ciclo
143,12/03/2011,39.3,32.1,20.5,24.92,82.75,1,Ciclo
144,14/03/2011,0.3,31.7,21.4,26.32,69.5,7,Ciclo
145,15/03/2011,0.0,35.1,21.1,27.46,64.5,5,Ciclo
146,16/03/2011,3.3,34.6,19.9,26.5,70.75,8,Ciclo
147,17/03/2011,0.0,33.2,21.1,26.76,70.75,5,Ciclo
148,18/03/2011,5.8,31.8,21.1,25.6,72.25,2,Ciclo
149,21/03/2011,3.2,31.2,21.3,26.04,63.0,1,Ciclo
150,22/03/2011,0.1,30.8,20.7,24.76,82.75,9,Ciclo
151,23/03/2011,3.3,29.5,19.9,23.34,86.5,8,Ciclo
152,24/03/2011,22.3,31.0,19.9,24.98,76.25,4,Ciclo
153,25/03/2011,6.6,30.2,20.3,25.06,81.75,1,Ciclo
154,28/03/2011,6.4,30.3,20.7,24.54,82.0,3,Ciclo
155,29/03/2011,0.0,31.6,20.7,25.84,72.5,5,Ciclo
156,30/03/2011,0.0,31.4,20.9,25.74,67.5,6,Ciclo
157,31/03/2011,0.0,32.0,19.9,25.52,69.25,11,Ciclo
158,01/04/2011,0.0,33.6,21.3,26.28,67.25,3,Ciclo
159,04/04/2011,0.0,33.0,20.3,25.92,66.5,5,Ciclo
160,05/04/2011,0.0,31.7,19.9,25.08,70.0,2,Ciclo
